code,A01,A02,A03,B,C10-C12,C13-C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31_C32,C33,D35,E36,E37-E39,F,G45,G46,G47,H49,H50,H51,H52,H53,I,J58,J59_J60,J61,J62_J63,K64,K65,K66,L68,M69_M70,M71,M72,M73,M74_M75,N,O84,P85,Q,R_S,T,U,capital,labor,TXSP,TAX2,CONS_h,CONS_np,CONS_g,GFCF,INVEN
G47,334.16868256366814,34.489094888066909,17.188904329837918,134.76861670127732,381.55658935424924,110.08153330938448,39.388076109144684,30.154329306249704,35.480620463819648,36.009764178902614,120.33499339946805,27.950847946566906,46.409726529176815,44.05005474941926,99.386588028079018,80.898807621534033,30.276809519782539,26.239112250634154,48.029444277677499,152.40662606671859,35.006120810082685,37.785284942954789,0,62.158570887528334,33.629053623090044,4.7561703932917183,430.02579673686944,97.622444987040481,429.51825373555658,361.88045643714247,301.52497433637222,10.746713622335331,53.617176940187385,109.19484003409688,36.427709616906739,379.38080293366392,28.825038786017991,48.529575671532186,156.6181120468315,63.733722367691371,34.30073538044941,5.4416217620774212,8.5253409286267416,95.855415075445634,139.82524634057529,0,0,0,0,154.89171606650959,162.48684488465847,124.87285421238596,192.48655825060823,225.81585426013692,30.44875360026149,0,,,,,24296.032748946625,0,564.7521166447782,1043.7701957532511,4.4619505039312255
H49,449.84562043994265,17.643969848920001,9.039601238442728,350.15906232347328,1042.5376129496044,58.91725657680724,205.98299073659194,81.777320123955874,37.56840847673223,71.527588802557077,200.87469566211493,29.607948925702814,98.384369006461384,295.35456018405677,675.32324981509987,158.01066751465802,28.092537279378959,37.195182631997028,59.89693857,106.5148710044774,27.052401876492517,65.983089486008978,0,135.75774076944026,26.821859884622235,2.9778323846385359,661.40405788535406,31.008261887602419,410.83756942331263,161.59492416529093,482.81069798970447,11.984420445242908,42.463886697168164,152.7359304012318,31.577150546938913,280.63517333085503,31.836838725963371,23.899380262565838,140.95819854189588,46.123318810347534,15.368314590898688,4.2338570003072205,9.7649085337042276,60.454959541037042,116.91662819204225,0,0,0,0,113.55052944107892,259.55257814484111,105.57020003193941,101.44115088466665,131.13860727666469,19.227851385965845,0,,,,,3894.6343115217892,0,227.18606117588865,425.99167831649817,101.89271341636365
H50,5.2854837978383582,0.2127510303815342,2.8562491184349481,117.17205141242104,36.869849113848424,4.7374814762064892,3.8867936598856181,15.933734200620865,2.1016309879723174,191.98067142970211,55.180255894617325,5.030618622955302,26.530819267245025,75.352410023151265,338.34311741465507,26.325013267748581,3.0772549135488383,1.8668584235797687,31.230096709865894,7.9478764126966936,0.87398535237103203,2.2401417147388085,0,72.899962157937168,0.30980015399349231,1.153243863767764,32.815848475481545,2.6672395605161343,72.081898630719522,25.841030259595637,6.1011504523536511,275.97840331324653,7.3409853368191733,6.2203267115520386,9.4500762868510471,30.422842928136902,6.2469006713322042,0.71163413270288522,46.806393620499691,39.201211709672208,5.4598453806217382,0.97855556805985144,0.87170759236346662,25.656544875617804,112.61713619156032,0,0,0,0,55.632005677115863,77.914906565465898,19.63579758932163,16.215129824780359,11.993585849092966,9.7361552071001718,0,,,,,2.8635854431766972,0,1.2974437906134215,0.26883278401227101,0
H51,95.082394910441025,2.2260968622724153,2.5700965756575789,173.00163685520661,129.60948416116193,29.879772029942945,18.825456972317852,30.030713214658348,46.761189266643044,40.867366167659874,69.167626528250594,22.442194002716448,47.78793607051729,33.463139359380875,52.959073045040121,62.903874917724522,31.271924122738564,22.127637535567949,57.142463222303384,74.911370659321264,16.790031163484645,10.022342782766783,0,93.971604609795847,54.110312236600095,1.907882807958353,150.30943852820323,15.101752280565051,696.29627397552156,249.56514874304631,46.11682130669012,15.146948526722861,154.62313090872496,155.57489667977984,53.772842742812401,102.62666174076529,56.197693249002214,60.035550470160004,263.96307416905796,203.96957539480724,75.363905387916105,25.857346501211943,51.851059084021081,69.916059144864434,857.37097156470531,0,0,0,0,444.20711004628004,653.72885730018902,193.94826404564623,54.094292948518756,193.53321697471787,21.677626803891982,0,,,,,128.89479512943512,0,37.647049518783959,119.11474255064834,3.2348665625836541
H52,425.32608916813831,2.7307879202572112,7.112333865872098,273.98812092277296,407.32258258788488,21.119997615577208,95.100333456133967,137.94323253277727,33.062556824849693,52.710290307862863,230.37656477132526,76.223210186997051,69.326229687790203,62.28710770767357,143.79049660036088,158.5358115130644,9.7940887863246218,9.3537455172938966,23.770904922334466,144.48160652849242,12.016375539763159,11.66911811531863,0,15.204722233690012,7.2391600331768418,1.0740981096607793,524.29946853179604,46.883113261038844,3109.1861749856494,246.69950709885543,213.43951632766797,264.08500449310475,419.43413419798429,736.45395231210966,18.524091968064713,53.938378522080392,140.54909613462172,13.546927997956695,91.454409104287819,84.168319442470604,31.485546137849727,5.4512846865235316,2.0452842158488291,129.77118482844585,343.07577704188685,0,0,0,0,456.59972314657881,468.03453617535155,76.375800492959513,27.176425081676822,72.37929309555301,8.7123909537990123,0,,,,,875.94399238615586,0,1541.3067761576119,61.086892472419031,1.1715777200752786
H53,25.009705353795901,2.6338668215136551,0.7501585549337918,48.593832177374949,24.588016231125284,4.4290687311237882,2.1648778864811113,3.6629811731856794,5.7174385509985708,1.0445377849015971,9.574217001882511,2.1901272779786018,2.2511260766554471,12.010206096829611,7.480921321222648,7.3514900621830037,3.8363357325709573,6.104400777568407,8.6278630397598217,4.4287977553927806,1.6946609820036265,4.6984702797836571,0,21.863235643305792,14.533775034032406,5.4592125830416158,76.106086630031399,48.879680070835761,320.72253254735358,266.06370568101494,130.49310754788613,1.7217464020961173,10.885328203963262,89.974349227451668,96.907459218462208,138.73833788058425,51.33986701971866,30.289809211037078,200.17550989035712,101.05330318860189,55.701160203455181,27.329664453380982,70.255797008977297,43.283329792584937,396.86400285702695,0,0,0,0,176.50161848965055,232.31389463785038,111.48653803112362,79.470518544283223,153.20037459829598,49.219106940773486,0,,,,,0.30361838733032931,0,0.17350167094428812,1.5165575536590217,0
I,89.724240694940704,2.3372979203749336,3.5979732991802083,84.750048214598451,266.91342279151326,11.300387876486703,10.792258829414411,19.795745129644406,23.849398505605077,117.8458514981311,65.006462380743429,28.940404123756796,20.17508288230464,29.06627717270058,36.447237784337858,60.644257148734013,18.282341043379574,5.3486533798368052,13.757226249707873,52.401496120283866,4.2725254102496484,8.3654470846353597,0,52.272719347584747,18.441050810739842,2.4144051397983932,58.029001774700696,13.066060290338205,350.94816992903412,137.86720106516307,58.46575216938998,4.1812312374402225,33.718799565142767,100.81334815571186,24.187468215750812,42.842064572971793,59.996675963112423,38.245231540858569,118.16944271028466,79.915240575467521,61.378386607911068,14.697386786647828,23.399788307074687,48.644914722644451,424.65817054690308,0,0,0,0,242.83632560627441,256.6768077093862,71.912169704865491,27.326348680000343,96.704291172883174,23.104874829568217,0,,,,,18732.276149124955,0,5.7397654147713002,24.190554468760272,0
J58,24.102897847453306,0.67915840104519132,0.19154114471280992,31.62942511706779,20.656261145637888,8.1167755209284884,25.15865543607547,22.737282330812832,10.189564129898287,6.8651767733799547,19.893928615722761,10.621882438610241,12.551314623943277,9.6794311537831241,10.337086285358756,25.960988156493041,50.015946402139349,6.253424868,10.777035014969384,34.114278515697279,2.5355919063105943,3.0328164596974339,0,13.923459467037919,13.253060734640986,3.0892840806346169,77.402713239838505,25.505489748354965,287.04315304322546,359.98540187971696,23.689140569482898,1.496489192116967,9.5549301068891257,36.531407930210989,29.613675574858085,82.165439751741332,58.08904752921682,32.092213575062907,150.27330454315509,185.47442853186095,21.309726336274565,0.91498267190603233,3.5767639164000058,164.17177534994201,431.1792652086761,0,0,0,0,216.8710494072412,203.45654884845348,444.08804739924204,35.273924700131069,132.94900106073209,27.350255976772136,0,,,,,1837.4804687289491,0,5.8896006326534858,387.13265097154209,69.034616124749462
J59_J60,19.621730047552688,2.9223729605894517,0.24948239986743032,14.557673766713236,56.904732207239576,1.4537920272697509,8.0692998690903774,1.8917749865316955,2.6340699722048209,5.3907764903636366,10.320621661940608,9.1176994126982684,9.4678790789016034,5.7965868754863239,4.1939147358858868,7.060733217323051,2.3740965860023224,3.5187460458827373,3.2891348787049024,66.698042978729205,0.61982239427638475,2.1039914423609432,0,6.3943695350341549,6.1868531087626586,1.2024644077437314,63.682454860748891,8.791098572458834,91.278705493672945,202.61965547068468,12.148200061591009,1.9220539135868782,10.961797740089633,19.323503786661718,4.344328483555671,639.10658829288434,428.11779365863742,1227.3728513151705,35.710721107292713,194.0127453569242,63.169384557773391,4.5394813385950101,5.6380946289628486,161.95924453098712,470.14444292661909,0,0,0,0,314.73891363527412,93.134070175392168,34.284457471628684,15.371433638531352,324.80647267738266,11.669046063657293,0,,,,,610.09865574768753,0,181.81477310156035,404.48291474208537,2.8076963820491097
J61,79.019655422347824,2.763719625550292,3.8314164393979553,75.893947457751537,138.46776990327461,15.07119127293999,28.350632856847309,21.064796534930551,38.971783044787891,68.00648003899498,42.947413938986855,14.155083616068524,47.321138224967683,65.658106590954489,42.953914601168336,79.294404392922814,30.48649206705554,25.58425914101699,83.877042532009085,83.173286011970717,11.547360035284763,18.315579930514676,0,163.44970800287649,61.350460196019988,10.091709203544321,754.01344268217213,128.66494508745103,979.70436901521725,772.64685015283635,166.12893650408193,8.6519954294752157,42.357516735502742,448.40747427235567,54.277007771720598,299.66321190466823,39.765458548073617,116.76601076336472,281.44385129288622,261.38167662012188,132.67087863408824,22.61060897528828,140.34174763907473,275.55301075430322,873.9087904723707,0,0,0,0,392.73087229998686,813.73959889523962,298.39329214373174,196.61427772618521,438.44935921084772,103.60110611454191,0,,,,,5426.9055596297039,0,54.331904851064103,838.58095327423598,0
J62_J63,24.790591243357849,0.32616763535044935,0.41597151293063656,42.035806826695648,82.805792199051936,16.321671952250597,13.306247379819013,16.078121783240547,19.642845603851626,13.542395049796539,40.761427609237025,17.717561607400611,26.383122448980593,33.538176687205784,104.46613970376694,27.494668470089128,41.189193214392468,15.553720127627543,29.162426710973225,115.01426693718426,5.8100029318202795,7.8514514064954604,0,82.495122702370693,9.0884560569037109,8.409588223434044,137.04970293187799,19.33957085598994,755.11392226547218,285.89488855575922,63.867925454315902,8.5717699294850913,29.383633845185667,117.83303349998226,39.954178307486231,128.23405840673308,38.064928226520074,35.582959402537526,682.43042802840239,1185.9130663378123,219.98312303017542,189.98402186487067,169.38923782326654,137.23070128012174,1160.0685193910122,0,0,0,0,574.86877180677152,2201.457685976698,342.73434146890855,102.80052257299799,199.71416623675307,125.27148825885538,0,,,,,1055.6096691079615,0,377.97526157615238,3621.4465291730708,0
K64,589.96125533445399,18.652976217144271,28.853137060897726,485.09765278517011,237.30930063750694,27.560331437900793,32.337473120758993,28.121561212157047,37.986292485545533,45.134617746179813,73.708568020252855,27.447168905274616,40.936074746173745,42.492579288011576,155.65098555367371,85.405002057782241,37.467578870573803,24.414211981280801,28.879207647302749,55.43552721,16.491949469955909,18.332873658126097,0,771.57711405343196,288.60150772559513,8.9283059248719603,745.49122553519987,83.160394414384243,952.52808268809338,470.60036218384062,190.58653409451333,39.566001088393662,69.90380413133073,385.45667127244218,33.86832881779732,234.89711834514839,55.978942128809592,87.746516281416078,209.86608528771117,118.74569684874015,616.31396244425605,1011.7913035606668,83.230284221716914,5791.0797289690436,782.25493511663865,0,0,0,0,577.34270966789506,424.14502350611468,224.51501910173749,283.61339561241039,239.29121995659401,80.96557488845437,0,,,,,10337.383739503019,0,14.538160957806371,36.079945083964482,0
K65,145.30066033800702,11.819087705358216,10.28646019513331,111.60609192193692,146.36961167647075,2.7880743509382886,7.4927822023238049,12.421990806712984,7.557563789339544,9.7334683664386059,15.953827164784133,6.9680495719964446,12.539831090056655,18.588242313559839,10.69584814497736,15.009797425656991,5.2551744251531503,2.9081366340219823,5.6130384765958938,35.178364001662345,13.767402086978802,2.2772807886738167,0,5.9251882490284213,1.2249809423955835,0.66664464169795612,399.13572295093002,105.04840679901187,220.85363686538793,168.83052359035938,38.53076925081038,0.74550755788137857,2.2279054069394393,23.531695289955195,5.7101934171056783,165.25340019268302,53.464662712009357,39.390202259300871,27.848286078942696,40.555653281053672,53.858195239456826,6.568519415943431,26.079669679694167,217.62401353363393,123.90767347246975,0,0,0,0,111.4114532129624,61.11477667027696,13.516070357651261,44.541128126249937,129.89375333573224,5.703739383060717,0,,,,,12103.418263829786,0,1.9383211967544449,43.647508244445959,0
K66,215.63415737798039,0.64902624511155338,1.6134880373776612,225.84396168211293,39.854950132782463,3.4020749999422244,1.6542321960188109,4.8689399323779394,6.6642853688444905,3.0757622891129435,9.2694057125328193,3.7600465029336725,8.8799956698771982,14.34200822828117,3.9324094063783823,4.1600027959418142,5.2251491589537782,3.4519455343360033,10.187640110806351,4.1656954681363976,0.54979239136178459,3.5016539193991831,0,54.019304879362615,157.77671093267278,0.82295984319820958,2215.9700858335855,36.551911940346557,171.86019424005053,78.29177753904996,18.681764565136149,0.77531206370311301,4.8475757877520662,17.030938493115791,19.292752530809754,41.983256146212561,7.1371175529923052,10.838351789965614,102.65417634483453,18.476982844322478,5447.0290360323906,3218.5404425042939,2992.468140614289,49.893851160803521,212.74790033013318,0,0,0,0,58.970636254219329,1302.8061410269506,39.992765681298557,48.14114999355327,53.73339281923063,7.4580916766115832,0,,,,,1014.097885722427,0,3.3704627894463028,17.324312043641946,0
L68,106.57114197673327,5.0116008949190861E-2,0.41128618034793107,517.04857246398512,146.6078757641902,14.473305709613223,25.465692466157801,27.225249673135139,26.448375257476457,31.518259202908919,31.496113544494985,5.861298330001258,23.311084227117423,42.667361343235378,251.5567069994627,92.254372959236179,32.776010726494086,6.3600742297416035,14.457299391399317,88.49623811750584,42.888914896754088,2.7268535857797809,0,15.995452685135078,1.8714020532391076,1.1747584718174318,1942.262053048458,13.741964743639189,2473.3952511677794,833.22906764310801,379.98571460075169,8.5012301490195927,143.23194782493584,553.30614883491683,135.0302904190446,529.60721603061882,19.857500156052875,125.17797697221594,665.44564615312004,184.97464841904605,395.83686944234682,271.89091629835553,86.486383085229804,2948.5174792123794,707.28410648530678,0,0,0,0,1799.3551153563935,167.2292096265538,77.945112920590219,10.624370587456257,340.76367517673157,10.281489249690456,0,,,,,34057.451682262552,0,71.450093306376942,2090.6160857694026,0
M69_M70,680.41717627045614,9.236760955258676,10.490041046560604,997.50787777907522,439.44986447691571,53.752266324115347,76.174628155890304,133.11763522462073,131.62574183030037,48.553399798377306,175.79741234902792,149.72835667892386,150.01824236048233,166.6514468188399,172.32515107027851,209.9749442130059,192.59023009335175,125.00539625843949,198.20082371141041,508.93151270759341,52.441255823782932,43.239245628158258,0,255.29539896246524,205.41532087993099,5.0197873349345752,2955.5934472880163,329.29689552213188,1899.4986086391827,1757.3164678529649,507.65192195845765,39.628528353359656,178.35714824216424,677.37938102182454,44.27807226,566.48626124659199,167.4630690100347,194.4908124829004,334.16368969708628,1358.7342594598624,107.9531286397401,55.05757339956606,414.33025716398464,1840.8758660294729,5108.0563565563216,0,0,0,0,1273.0368885939074,1229.7923573432429,218.94001550798225,362.87207960305068,801.82400007183958,87.747914703179831,0,,,,,973.34600533518301,0,569.45121175038742,4943.0727703580151,0
M71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0
M72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0
M73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0
M74_M75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0
N,396.52391137431056,20.109135575797019,14.07583961538707,441.06275359996891,435.88544702910076,60.201919676739514,150.56353081657923,119.73842688671624,131.50623780158625,436.97900635699614,180.69089043021651,189.46526131673247,219.87769299256263,158.3469028488399,304.1492522407184,262.29630168931436,83.547707154710452,59.813304271153214,101.59705355228324,433.41850676441419,50.744532368020614,48.770825516184075,0,217.79790894623699,33.075702331802063,8.6059473451371762,1901.681306915232,186.40534103678689,988.63281272705751,1188.1983814504729,181.49886575264586,19.625588123155183,622.43912271642932,1172.5971434050612,74.758187878737573,1334.7508211048103,529.86540040287935,135.43246792536121,350.72458065627893,449.00040351496023,282.72116093248081,98.158693671987734,330.74033420780762,1399.8244346609802,1590.7891335797583,0,0,0,0,1570.119135577256,932.70107647360862,440.80432051016419,391.8724615660866,1017.6965920085769,160.75555623715113,0,,,,,1198.1161549798856,0,488.37375492961883,11.122957904677458,0
O84,33.094067038541823,3.7208080110041699,3.319483162485461,160.51138980002713,76.731440069862771,7.4196163371781845,13.541303849576513,29.254075913927753,15.174776660298637,30.906402229597113,109.51310486065933,23.531899964482932,50.747907465045081,32.826007935041581,30.334238339041747,45.990037102282017,14.31373875287186,8.7538969706430549,22.202253493062376,102.69712056546959,4.7140786106869239,7.2604582303132554,0,37.440804007253071,32.263656259492237,1.0945409102736714,324.30727786093746,57.987990247096398,190.91418017144838,147.32098328791929,204.38259454000161,2.7994542834346117,6.5718705937924975,286.3698580131616,32.64932416208795,57.641470165241437,88.159961375932113,43.655260464838172,173.49528995036897,216.79743464145827,19.293383848626199,6.0704274341512656,20.26701195989272,145.22781402770579,618.22600934197158,0,0,0,0,259.15496312983413,1090.4547526863821,161.85621356421296,79.85740321001299,191.83729861863912,16.120813361211962,0,,,,,614.33793441368425,0,33720.151239309525,202.71089729407078,0
P85,13.905316750609945,0.37053572689929398,0.9369474230957533,37.33887166253885,33.395701296853517,10.39625657293112,3.8002853610616221,6.4872900243368949,6.1644768918375163,13.714452997100262,13.254634374049317,5.7527934450868869,10.816247142615145,13.505012440175628,15.041555074691921,11.160164946248768,8.5391093220411527,4.5070259950923539,9.8795982518345191,22.240529724208997,1.7184534247947085,1.423427773361726,0,35.90529120836608,10.338061207155128,2.4821903260431308,58.098377975152417,24.363071412405972,42.381913695048723,34.913441279902116,18.422640571860651,1.1474284685839671,6.0370229784772356,45.020400452316068,2.3068015146526406,24.929779370115558,5.604241702053832,7.6440832687508804,13.175247463268729,66.455104616469498,69.861981166859323,9.1937096623926884,32.740716020555894,50.541353876097531,237.14970609031477,0,0,0,0,113.01658321078855,104.69177858384481,171.46699621786067,31.268948756038782,80.901395431532279,22.239855186623213,0,,,,,8418.2367199744458,0,11298.817134018953,68.621125506243715,0
Q,2.145888357257475,0.15813560901812923,0.41649689438655352,3.2290746593920669,4.6903635602396969,5.5177270906700793,2.8127980629829423,2.0970435527735245,2.240889681,0.45320395424464111,7.3285904292897399,22.797391737506658,2.4501881484337531,0.84129148302888335,0.8475890088569904,0.92818959730542971,0.89421590069548196,0.53772834239690581,0.97267756621062351,2.1457637526542856,0.24862257462135193,0.3308599614362186,0,1.1649443195620655,1.2134553212777852,1.5248551378205397E-2,10.179286621591588,4.7043049274374242,7.4388990451646491,7.6106603836109716,1.554185035335399,0.26872841365153222,0.54018020807609868,4.8759850099502131,3.2190841374413428,3.5132188879693595,1.6602926817199726,0.59468025601331942,2.6198018626485613,6.9942673364223422,1.8689693711207185,46.653751190616688,2.6140068656200404,6.9198728571738144,19.193440643323157,0,0,0,0,11.493017051591245,34.123558127887527,12.179676761315669,96.921522630862938,6.0247548616254081,1.1064430253247568,0,,,,,8774.8686843731484,0,17403.811705244509,15.13281071464098,0
R_S,174.25613826586019,40.783311692235564,16.649681708760458,443.86605111516735,81.857744065911561,30.67940197123874,68.471883625504788,33.631526417358288,26.731890079830372,81.691649042094994,45.503476434518319,3.2110379566667882,50.888217774440065,62.190124400372689,35.979646549076499,39.008631821857755,4.991050001195708,2.5810221711327914,28.184321550907843,44.633438346744882,2.8628732428348043,13.371959014472498,0,127.64708596334661,44.865980309089984,2.8703275543602573,250.53217779151458,10.168543575555226,352.54137993787106,363.38667297482448,134.95710284034874,37.63830104763295,63.755657291351504,221.71975144362673,59.913750387887688,162.95699976888727,98.315537253117427,209.80041503481985,307.65532086601195,235.19460096268674,143.50508977276337,22.97532177221343,79.334902482790255,233.17669836480596,571.43009577161718,0,0,0,0,334.69092735718033,199.00101316275155,286.03716228823805,265.80682538135028,431.10898624439477,45.055268685569892,0,,,,,8290.6517772188563,0,1352.6542876255583,34.61533154114948,0
T,10.656900181300806,2.4286425681819477,0.9885397342486304,31.668615684560745,7.896606659087972,2.3971874045337418,4.7047275353752873,3.5798988853197828,2.2275881855511628,5.1089864673764067,4.5584819519525039,1.2937253024931834,5.4330242088126921,5.1094900813687607,2.4844900485780497,4.1393040244203938,0.9988390404183588,0.38884093269232012,2.6616038747527551,7.162304958,0.36168643037645654,1.3722692613629568,0,10.278412599561126,3.1180800176756169,0.43788727686322082,45.522992365654886,0.92580821578300743,23.090373658399827,24.928939761215084,9.3606582948470844,2.4988239319351262,4.1043698465221716,14.49932352822962,3.9200490729368176,11.018771133046954,6.5239043480480916,12.745633323478696,19.001018237150053,17.605982765261889,10.742656077712688,1.8390357673648901,4.883702176783534,15.834371806720236,47.411763580379407,0,0,0,0,28.614525295380652,29.947593714971433,23.666623384676665,23.059879013836838,31.88952678,3.9215448404938535,0,,,,,3282.4817072752526,0,80.691125033690398,2.6667617543674167,0
U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0
capital,9739.77,582.69,869.31,28250.15,6401.86,705.81,996.33,923.38,1196.14,1561.26,1479.67,873.99,1626.47,1203.7,4851.98,2639.74,1072.09,781.33,1422.68,1611.94,1077.73,630,0,7182.73,2713.65,1221.01,5839.18,811.38,8329.59,8130.44,2758.61,432.22,1356.33,4665.17,622.91,3585.43,3463.93,2658.66,7997.33,8013.8,19695.56,10017.19,12727.86,53553.54,-349.55,0,0,0,0,-1164.26,7733.01,2921.01,4602.55,2109.26,0,0,,,,,,,,,
labor,11887.334,236.619,592.013,7024.106,9214.544,1405.437,2040.768,1243.33,1875.804,2408.088,2031.018,1275.655,2381.982,2609.202,6375.537,4500.388,1708.296,1020.591,2191.823,2213.052,1763.813,1258.67,0,3389.618,1331.91,583.518,30989.123,3054.392,23381.566,23411.049,10583.774,841.483,2115.811,7078.653,1900.937,14053.39,2273.988,1875.702,4968.222,5864.236,12983.612,6580.553,10128.206,5555.366,27491.379,0,0,0,0,20963.279,30974.852,27376.175,31756.832,9083.86,4161.873,0,,,,,,,,,
TXSP,261.88717059128089,52.737604474850571,28.79759254103968,186.95917097211321,277.07508297274967,65.785747785377069,30.287613201717786,25.998748155846435,14.89356763351568,147.92173618401691,45.191649619090192,7.7642557156372183,22.054821208490562,25.108307183774038,7.3394700909227693,48.380790797098456,8.6213500009967898,9.8661576593281595,16.522795397446025,100.81148746106504,16.874899742438597,12.230428521021414,0,38.494447142120883,100.51242866573988,30.337856408267488,338.74284111818434,91.688105621797021,218.97784523963136,127.8479370070436,645.87554467438667,28.668667984137908,164.52158568354247,213.80746329749306,102.49499490982959,681.30980716163299,36.124352248887227,46.935528745749728,176.57250564486236,51.277621921350082,392.41981322657261,250.82659545645672,35.184240468199654,1146.4387570068923,564.07526149432954,0,0,0,0,249.57341197622688,221.9700867422946,81.643325237801079,51.596518311504781,104.68076339514302,10.830260661810398,0,,,,,,,,,
TAX2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CONS_h,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CONS_np,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CONS_g,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GFCF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
INVEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
