SUBJECT,Subject,LOCATION,Country,MEASURE,Measure,FREQUENCY,Frequency,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
B6BLTT01,"Current account, balance",CHE,Switzerland,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2020-Q2,Q2-2020,CHF,Swiss Franc,6,Millions,,,4507.46,,
B6BLTT01,"Current account, balance",CHE,Switzerland,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2020-Q3,Q3-2020,CHF,Swiss Franc,6,Millions,,,12240.59,,
B6BLTT01,"Current account, balance",CHE,Switzerland,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2020-Q4,Q4-2020,CHF,Swiss Franc,6,Millions,,,-20826.83,,
B6BLTT01,"Current account, balance",CHE,Switzerland,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2021-Q1,Q1-2021,CHF,Swiss Franc,6,Millions,,,19069.51,,
B6BLTT01,"Current account, balance",CHE,Switzerland,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2021-Q2,Q2-2021,CHF,Swiss Franc,6,Millions,,,14143.94,,
B6BLTT01,"Current account, balance",CHE,Switzerland,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2021-Q3,Q3-2021,CHF,Swiss Franc,6,Millions,,,20267.88,,
B6BLTT01,"Current account, balance",CHE,Switzerland,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2021-Q4,Q4-2021,CHF,Swiss Franc,6,Millions,,,-875.0452,,
B6BLTT01,"Current account, balance",CHE,Switzerland,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2022-Q1,Q1-2022,CHF,Swiss Franc,6,Millions,,,23236.18,,
B6BLTT01,"Current account, balance",CHE,Switzerland,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2022-Q2,Q2-2022,CHF,Swiss Franc,6,Millions,,,12435.23,,
B6BLTT01,"Current account, balance",CHE,Switzerland,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2022-Q3,Q3-2022,CHF,Swiss Franc,6,Millions,,,25722.57,,
B6BLTT01,"Current account, balance",CHE,Switzerland,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2022-Q4,Q4-2022,CHF,Swiss Franc,6,Millions,,,12351.48,,
B6BLTT01,"Current account, balance",CHE,Switzerland,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2023-Q1,Q1-2023,CHF,Swiss Franc,6,Millions,,,16628.36,,
B6BLTT01,"Current account, balance",CHE,Switzerland,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2023-Q2,Q2-2023,CHF,Swiss Franc,6,Millions,,,15683.47,,
B6BLTT01,"Current account, balance",CHE,Switzerland,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2023-Q3,Q3-2023,CHF,Swiss Franc,6,Millions,,,21632.28,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2005-Q1,Q1-2005,DKK,Danish Krone,6,Millions,,,15679.58,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2005-Q2,Q2-2005,DKK,Danish Krone,6,Millions,,,15358.59,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2005-Q3,Q3-2005,DKK,Danish Krone,6,Millions,,,17689.58,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2005-Q4,Q4-2005,DKK,Danish Krone,6,Millions,,,15933.69,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2006-Q1,Q1-2006,DKK,Danish Krone,6,Millions,,,14485.73,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2006-Q2,Q2-2006,DKK,Danish Krone,6,Millions,,,12459.71,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2006-Q3,Q3-2006,DKK,Danish Krone,6,Millions,,,16321.54,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2006-Q4,Q4-2006,DKK,Danish Krone,6,Millions,,,10653.56,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2007-Q1,Q1-2007,DKK,Danish Krone,6,Millions,,,-2382.823,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2007-Q2,Q2-2007,DKK,Danish Krone,6,Millions,,,6309.773,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2007-Q3,Q3-2007,DKK,Danish Krone,6,Millions,,,6443.493,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2007-Q4,Q4-2007,DKK,Danish Krone,6,Millions,,,13049.22,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2008-Q1,Q1-2008,DKK,Danish Krone,6,Millions,,,9867.366,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2008-Q2,Q2-2008,DKK,Danish Krone,6,Millions,,,12894.16,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2008-Q3,Q3-2008,DKK,Danish Krone,6,Millions,,,17367.15,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2008-Q4,Q4-2008,DKK,Danish Krone,6,Millions,,,10001.96,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2009-Q1,Q1-2009,DKK,Danish Krone,6,Millions,,,12743.62,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2009-Q2,Q2-2009,DKK,Danish Krone,6,Millions,,,16611.98,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2009-Q3,Q3-2009,DKK,Danish Krone,6,Millions,,,14186.5,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2009-Q4,Q4-2009,DKK,Danish Krone,6,Millions,,,16113.27,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2010-Q1,Q1-2010,DKK,Danish Krone,6,Millions,,,25303.57,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2010-Q2,Q2-2010,DKK,Danish Krone,6,Millions,,,26284.44,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2010-Q3,Q3-2010,DKK,Danish Krone,6,Millions,,,34121.6,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2010-Q4,Q4-2010,DKK,Danish Krone,6,Millions,,,31949.84,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2011-Q1,Q1-2011,DKK,Danish Krone,6,Millions,,,33842.56,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2011-Q2,Q2-2011,DKK,Danish Krone,6,Millions,,,29341.8,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2011-Q3,Q3-2011,DKK,Danish Krone,6,Millions,,,29210.28,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2011-Q4,Q4-2011,DKK,Danish Krone,6,Millions,,,28237.36,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2012-Q1,Q1-2012,DKK,Danish Krone,6,Millions,,,21673.81,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2012-Q2,Q2-2012,DKK,Danish Krone,6,Millions,,,35882.2,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2012-Q3,Q3-2012,DKK,Danish Krone,6,Millions,,,33343.02,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2012-Q4,Q4-2012,DKK,Danish Krone,6,Millions,,,27231.94,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2013-Q1,Q1-2013,DKK,Danish Krone,6,Millions,,,34475.96,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2013-Q2,Q2-2013,DKK,Danish Krone,6,Millions,,,37407.77,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2013-Q3,Q3-2013,DKK,Danish Krone,6,Millions,,,39418.49,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2013-Q4,Q4-2013,DKK,Danish Krone,6,Millions,,,37811.19,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2014-Q1,Q1-2014,DKK,Danish Krone,6,Millions,,,38379.18,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2014-Q2,Q2-2014,DKK,Danish Krone,6,Millions,,,40901,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2014-Q3,Q3-2014,DKK,Danish Krone,6,Millions,,,50030.27,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2014-Q4,Q4-2014,DKK,Danish Krone,6,Millions,,,47438.67,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2015-Q1,Q1-2015,DKK,Danish Krone,6,Millions,,,50770.75,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2015-Q2,Q2-2015,DKK,Danish Krone,6,Millions,,,38306.23,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2015-Q3,Q3-2015,DKK,Danish Krone,6,Millions,,,44427.28,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2015-Q4,Q4-2015,DKK,Danish Krone,6,Millions,,,34322.73,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2016-Q1,Q1-2016,DKK,Danish Krone,6,Millions,,,40763.8,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2016-Q2,Q2-2016,DKK,Danish Krone,6,Millions,,,39816.78,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2016-Q3,Q3-2016,DKK,Danish Krone,6,Millions,,,34785.52,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2016-Q4,Q4-2016,DKK,Danish Krone,6,Millions,,,49769.88,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2017-Q1,Q1-2017,DKK,Danish Krone,6,Millions,,,45617.11,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2017-Q2,Q2-2017,DKK,Danish Krone,6,Millions,,,49924.88,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2017-Q3,Q3-2017,DKK,Danish Krone,6,Millions,,,42430.03,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2017-Q4,Q4-2017,DKK,Danish Krone,6,Millions,,,37921.35,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2018-Q1,Q1-2018,DKK,Danish Krone,6,Millions,,,39373.9,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2018-Q2,Q2-2018,DKK,Danish Krone,6,Millions,,,27220.21,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2018-Q3,Q3-2018,DKK,Danish Krone,6,Millions,,,49138.63,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2018-Q4,Q4-2018,DKK,Danish Krone,6,Millions,,,48188.48,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2019-Q1,Q1-2019,DKK,Danish Krone,6,Millions,,,35623.35,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2019-Q2,Q2-2019,DKK,Danish Krone,6,Millions,,,56133.45,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2019-Q3,Q3-2019,DKK,Danish Krone,6,Millions,,,53059.41,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2019-Q4,Q4-2019,DKK,Danish Krone,6,Millions,,,51083.41,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2020-Q1,Q1-2020,DKK,Danish Krone,6,Millions,,,49238.87,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2020-Q2,Q2-2020,DKK,Danish Krone,6,Millions,,,54844.57,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2020-Q3,Q3-2020,DKK,Danish Krone,6,Millions,,,50916.97,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2020-Q4,Q4-2020,DKK,Danish Krone,6,Millions,,,33647.38,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2021-Q1,Q1-2021,DKK,Danish Krone,6,Millions,,,57750.46,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2021-Q2,Q2-2021,DKK,Danish Krone,6,Millions,,,51380.6,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2021-Q3,Q3-2021,DKK,Danish Krone,6,Millions,,,58889.59,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2021-Q4,Q4-2021,DKK,Danish Krone,6,Millions,,,63758.01,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2022-Q1,Q1-2022,DKK,Danish Krone,6,Millions,,,81011.4,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2022-Q2,Q2-2022,DKK,Danish Krone,6,Millions,,,93534.09,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2022-Q3,Q3-2022,DKK,Danish Krone,6,Millions,,,118050.9,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2022-Q4,Q4-2022,DKK,Danish Krone,6,Millions,,,91516.2,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2023-Q1,Q1-2023,DKK,Danish Krone,6,Millions,,,89377.49,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2023-Q2,Q2-2023,DKK,Danish Krone,6,Millions,,,76083.29,,
B6BLTT01,"Current account, balance",DNK,Denmark,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2023-Q3,Q3-2023,DKK,Danish Krone,6,Millions,,,55894.99,,
B6BLTT01,"Current account, balance",ESP,Spain,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1993-Q1,Q1-1993,EUR,Euro,6,Millions,,,-1796.089,,
B6BLTT01,"Current account, balance",ESP,Spain,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1993-Q2,Q2-1993,EUR,Euro,6,Millions,,,-2426.823,,
B6BLTT01,"Current account, balance",ESP,Spain,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1993-Q3,Q3-1993,EUR,Euro,6,Millions,,,-1480.725,,
B6BLTT01,"Current account, balance",ESP,Spain,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1993-Q4,Q4-1993,EUR,Euro,6,Millions,,,-2543.362,,
B6BLTT01,"Current account, balance",ESP,Spain,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1994-Q1,Q1-1994,EUR,Euro,6,Millions,,,-1029.09,,
B6BLTT01,"Current account, balance",ESP,Spain,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1994-Q2,Q2-1994,EUR,Euro,6,Millions,,,-2194.859,,
B6BLTT01,"Current account, balance",ESP,Spain,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1994-Q3,Q3-1994,EUR,Euro,6,Millions,,,-2350.923,,
B6BLTT01,"Current account, balance",ESP,Spain,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1994-Q4,Q4-1994,EUR,Euro,6,Millions,,,-3726.128,,
B6BLTT01,"Current account, balance",ESP,Spain,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1995-Q1,Q1-1995,EUR,Euro,6,Millions,,,-1865.685,,
B6BLTT01,"Current account, balance",ESP,Spain,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1995-Q2,Q2-1995,EUR,Euro,6,Millions,,,-1846.88,,
B6BLTT01,"Current account, balance",ESP,Spain,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1995-Q3,Q3-1995,EUR,Euro,6,Millions,,,-2001.799,,
B6BLTT01,"Current account, balance",ESP,Spain,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1995-Q4,Q4-1995,EUR,Euro,6,Millions,,,-1131.875,,
B6BLTT01,"Current account, balance",ESP,Spain,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1996-Q1,Q1-1996,EUR,Euro,6,Millions,,,-1375.732,,
B6BLTT01,"Current account, balance",ESP,Spain,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1996-Q2,Q2-1996,EUR,Euro,6,Millions,,,-1923.335,,
B6BLTT01,"Current account, balance",ESP,Spain,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1996-Q3,Q3-1996,EUR,Euro,6,Millions,,,-565.7801,,
B6BLTT01,"Current account, balance",ESP,Spain,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1996-Q4,Q4-1996,EUR,Euro,6,Millions,,,-1020.343,,
B6BLTT01,"Current account, balance",ESP,Spain,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1997-Q1,Q1-1997,EUR,Euro,6,Millions,,,-1720.013,,
B6BLTT01,"Current account, balance",ESP,Spain,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1997-Q2,Q2-1997,EUR,Euro,6,Millions,,,-721.1176,,
B6BLTT01,"Current account, balance",ESP,Spain,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1997-Q3,Q3-1997,EUR,Euro,6,Millions,,,-621.142,,
B6BLTT01,"Current account, balance",ESP,Spain,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1997-Q4,Q4-1997,EUR,Euro,6,Millions,,,-1363.528,,
B6BLTT01,"Current account, balance",ESP,Spain,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1998-Q1,Q1-1998,EUR,Euro,6,Millions,,,-2289.416,,
B6BLTT01,"Current account, balance",ESP,Spain,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1998-Q2,Q2-1998,EUR,Euro,6,Millions,,,-1628.401,,
B6BLTT01,"Current account, balance",ESP,Spain,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1998-Q3,Q3-1998,EUR,Euro,6,Millions,,,-1999.5,,
B6BLTT01,"Current account, balance",ESP,Spain,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1998-Q4,Q4-1998,EUR,Euro,6,Millions,,,-3676.383,,
B6BLTT01,"Current account, balance",ESP,Spain,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1999-Q1,Q1-1999,EUR,Euro,6,Millions,,,-3346.897,,
B6BLTT01,"Current account, balance",ESP,Spain,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1999-Q2,Q2-1999,EUR,Euro,6,Millions,,,-4774.448,,
B6BLTT01,"Current account, balance",ESP,Spain,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1999-Q3,Q3-1999,EUR,Euro,6,Millions,,,-5677.464,,
B6BLTT01,"Current account, balance",ESP,Spain,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,1999-Q4,Q4-1999,EUR,Euro,6,Millions,,,-5622.817,,
B6BLTT01,"Current account, balance",ESP,Spain,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2000-Q1,Q1-2000,EUR,Euro,6,Millions,,,-6398.439,,
B6BLTT01,"Current account, balance",ESP,Spain,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2000-Q2,Q2-2000,EUR,Euro,6,Millions,,,-6934.992,,
B6BLTT01,"Current account, balance",ESP,Spain,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2000-Q3,Q3-2000,EUR,Euro,6,Millions,,,-7577.429,,
B6BLTT01,"Current account, balance",ESP,Spain,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2000-Q4,Q4-2000,EUR,Euro,6,Millions,,,-7175.213,,
B6BLTT01,"Current account, balance",ESP,Spain,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2001-Q1,Q1-2001,EUR,Euro,6,Millions,,,-7293.02,,
B6BLTT01,"Current account, balance",ESP,Spain,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2001-Q2,Q2-2001,EUR,Euro,6,Millions,,,-8389.663,,
B6BLTT01,"Current account, balance",ESP,Spain,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2001-Q3,Q3-2001,EUR,Euro,6,Millions,,,-7677.05,,
B6BLTT01,"Current account, balance",ESP,Spain,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2001-Q4,Q4-2001,EUR,Euro,6,Millions,,,-7362.78,,
B6BLTT01,"Current account, balance",ESP,Spain,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2002-Q1,Q1-2002,EUR,Euro,6,Millions,,,-6803.372,,
B6BLTT01,"Current account, balance",ESP,Spain,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2002-Q2,Q2-2002,EUR,Euro,6,Millions,,,-6900.186,,
B6BLTT01,"Current account, balance",ESP,Spain,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2002-Q3,Q3-2002,EUR,Euro,6,Millions,,,-6071.046,,
B6BLTT01,"Current account, balance",ESP,Spain,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2002-Q4,Q4-2002,EUR,Euro,6,Millions,,,-8132.684,,
B6BLTT01,"Current account, balance",ESP,Spain,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2003-Q1,Q1-2003,EUR,Euro,6,Millions,,,-7154.048,,
B6BLTT01,"Current account, balance",ESP,Spain,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2003-Q2,Q2-2003,EUR,Euro,6,Millions,,,-7460.056,,
B6BLTT01,"Current account, balance",ESP,Spain,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2003-Q3,Q3-2003,EUR,Euro,6,Millions,,,-8681.075,,
B6BLTT01,"Current account, balance",ESP,Spain,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2003-Q4,Q4-2003,EUR,Euro,6,Millions,,,-8478.598,,
B6BLTT01,"Current account, balance",ESP,Spain,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2004-Q1,Q1-2004,EUR,Euro,6,Millions,,,-9605.582,,
B6BLTT01,"Current account, balance",ESP,Spain,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2004-Q2,Q2-2004,EUR,Euro,6,Millions,,,-12329.48,,
B6BLTT01,"Current account, balance",ESP,Spain,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2004-Q3,Q3-2004,EUR,Euro,6,Millions,,,-12630.69,,
B6BLTT01,"Current account, balance",ESP,Spain,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2004-Q4,Q4-2004,EUR,Euro,6,Millions,,,-13015.22,,
B6BLTT01,"Current account, balance",ESP,Spain,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2005-Q1,Q1-2005,EUR,Euro,6,Millions,,,-15980.03,,
B6BLTT01,"Current account, balance",ESP,Spain,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2005-Q2,Q2-2005,EUR,Euro,6,Millions,,,-16426.95,,
B6BLTT01,"Current account, balance",ESP,Spain,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2005-Q3,Q3-2005,EUR,Euro,6,Millions,,,-17005,,
B6BLTT01,"Current account, balance",ESP,Spain,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2005-Q4,Q4-2005,EUR,Euro,6,Millions,,,-17425.84,,
B6BLTT01,"Current account, balance",ESP,Spain,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2006-Q1,Q1-2006,EUR,Euro,6,Millions,,,-20187.46,,
B6BLTT01,"Current account, balance",ESP,Spain,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2006-Q2,Q2-2006,EUR,Euro,6,Millions,,,-20843.11,,
B6BLTT01,"Current account, balance",ESP,Spain,NCCUSA,"National Currency, Seasonally adjusted",Q,Quarterly,2006-Q3,Q3-2006,EUR,Euro,6,Millions,,,-22701.41,,
