LOCATION,Country,SUBJECT,Subject,MEASURE,Measure,FREQUENCY,Frequency,TIME,Period,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1996-Q2,Q2-1996,CHF,Swiss Franc,6,Millions,,,105516.6,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1996-Q3,Q3-1996,CHF,Swiss Franc,6,Millions,,,104806.3,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1996-Q4,Q4-1996,CHF,Swiss Franc,6,Millions,,,105126.7,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1997-Q1,Q1-1997,CHF,Swiss Franc,6,Millions,,,106080,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1997-Q2,Q2-1997,CHF,Swiss Franc,6,Millions,,,106157.2,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1997-Q3,Q3-1997,CHF,Swiss Franc,6,Millions,,,107488.4,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1997-Q4,Q4-1997,CHF,Swiss Franc,6,Millions,,,108072,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1998-Q1,Q1-1998,CHF,Swiss Franc,6,Millions,,,109109.2,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1998-Q2,Q2-1998,CHF,Swiss Franc,6,Millions,,,110408.6,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1998-Q3,Q3-1998,CHF,Swiss Franc,6,Millions,,,110343.9,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1998-Q4,Q4-1998,CHF,Swiss Franc,6,Millions,,,109659.3,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1999-Q1,Q1-1999,CHF,Swiss Franc,6,Millions,,,109839.5,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1999-Q2,Q2-1999,CHF,Swiss Franc,6,Millions,,,110437.7,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1999-Q3,Q3-1999,CHF,Swiss Franc,6,Millions,,,111970.2,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1999-Q4,Q4-1999,CHF,Swiss Franc,6,Millions,,,114626.5,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2000-Q1,Q1-2000,CHF,Swiss Franc,6,Millions,,,115795.8,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2000-Q2,Q2-2000,CHF,Swiss Franc,6,Millions,,,116720.1,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2000-Q3,Q3-2000,CHF,Swiss Franc,6,Millions,,,118678.8,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2000-Q4,Q4-2000,CHF,Swiss Franc,6,Millions,,,120373.8,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2001-Q1,Q1-2001,CHF,Swiss Franc,6,Millions,,,120683.2,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2001-Q2,Q2-2001,CHF,Swiss Franc,6,Millions,,,121042.8,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2001-Q3,Q3-2001,CHF,Swiss Franc,6,Millions,,,121343.4,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2001-Q4,Q4-2001,CHF,Swiss Franc,6,Millions,,,120751,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2002-Q1,Q1-2002,CHF,Swiss Franc,6,Millions,,,120529.5,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2002-Q2,Q2-2002,CHF,Swiss Franc,6,Millions,,,120363.2,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2002-Q3,Q3-2002,CHF,Swiss Franc,6,Millions,,,120838.8,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2002-Q4,Q4-2002,CHF,Swiss Franc,6,Millions,,,120693.6,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2003-Q1,Q1-2003,CHF,Swiss Franc,6,Millions,,,120632.3,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2003-Q2,Q2-2003,CHF,Swiss Franc,6,Millions,,,121015.7,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2003-Q3,Q3-2003,CHF,Swiss Franc,6,Millions,,,122242.6,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2003-Q4,Q4-2003,CHF,Swiss Franc,6,Millions,,,123856,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2004-Q1,Q1-2004,CHF,Swiss Franc,6,Millions,,,124260.5,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2004-Q2,Q2-2004,CHF,Swiss Franc,6,Millions,,,125647.1,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2004-Q3,Q3-2004,CHF,Swiss Franc,6,Millions,,,125180.4,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2004-Q4,Q4-2004,CHF,Swiss Franc,6,Millions,,,126458.2,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2005-Q1,Q1-2005,CHF,Swiss Franc,6,Millions,,,127502.3,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2005-Q2,Q2-2005,CHF,Swiss Franc,6,Millions,,,128956,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2005-Q3,Q3-2005,CHF,Swiss Franc,6,Millions,,,130987.8,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2005-Q4,Q4-2005,CHF,Swiss Franc,6,Millions,,,133104.3,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2006-Q1,Q1-2006,CHF,Swiss Franc,6,Millions,,,135529.6,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2006-Q2,Q2-2006,CHF,Swiss Franc,6,Millions,,,137391.5,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2006-Q3,Q3-2006,CHF,Swiss Franc,6,Millions,,,139264.8,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2006-Q4,Q4-2006,CHF,Swiss Franc,6,Millions,,,141630.7,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2007-Q1,Q1-2007,CHF,Swiss Franc,6,Millions,,,143826.6,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2007-Q2,Q2-2007,CHF,Swiss Franc,6,Millions,,,146768.6,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2007-Q3,Q3-2007,CHF,Swiss Franc,6,Millions,,,148487.2,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2007-Q4,Q4-2007,CHF,Swiss Franc,6,Millions,,,150107.6,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2008-Q1,Q1-2008,CHF,Swiss Franc,6,Millions,,,152453.2,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2008-Q2,Q2-2008,CHF,Swiss Franc,6,Millions,,,154149.1,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2008-Q3,Q3-2008,CHF,Swiss Franc,6,Millions,,,155337.2,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2008-Q4,Q4-2008,CHF,Swiss Franc,6,Millions,,,152089.1,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2009-Q1,Q1-2009,CHF,Swiss Franc,6,Millions,,,149297.8,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2009-Q2,Q2-2009,CHF,Swiss Franc,6,Millions,,,149415.4,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2009-Q3,Q3-2009,CHF,Swiss Franc,6,Millions,,,151347.6,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2009-Q4,Q4-2009,CHF,Swiss Franc,6,Millions,,,152449,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2010-Q1,Q1-2010,CHF,Swiss Franc,6,Millions,,,154200.4,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2010-Q2,Q2-2010,CHF,Swiss Franc,6,Millions,,,155603.6,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2010-Q3,Q3-2010,CHF,Swiss Franc,6,Millions,,,156286.3,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2010-Q4,Q4-2010,CHF,Swiss Franc,6,Millions,,,157698.7,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2011-Q1,Q1-2011,CHF,Swiss Franc,6,Millions,,,158427.2,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2011-Q2,Q2-2011,CHF,Swiss Franc,6,Millions,,,159391,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2011-Q3,Q3-2011,CHF,Swiss Franc,6,Millions,,,158771.7,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2011-Q4,Q4-2011,CHF,Swiss Franc,6,Millions,,,158966.4,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2012-Q1,Q1-2012,CHF,Swiss Franc,6,Millions,,,160050.8,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2012-Q2,Q2-2012,CHF,Swiss Franc,6,Millions,,,160531.2,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2012-Q3,Q3-2012,CHF,Swiss Franc,6,Millions,,,161250,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2012-Q4,Q4-2012,CHF,Swiss Franc,6,Millions,,,161782.4,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2013-Q1,Q1-2013,CHF,Swiss Franc,6,Millions,,,162208.4,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2013-Q2,Q2-2013,CHF,Swiss Franc,6,Millions,,,163478,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2013-Q3,Q3-2013,CHF,Swiss Franc,6,Millions,,,164343.9,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2013-Q4,Q4-2013,CHF,Swiss Franc,6,Millions,,,164745.8,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2014-Q1,Q1-2014,CHF,Swiss Franc,6,Millions,,,165332.9,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2014-Q2,Q2-2014,CHF,Swiss Franc,6,Millions,,,166275.8,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2014-Q3,Q3-2014,CHF,Swiss Franc,6,Millions,,,166901.3,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2014-Q4,Q4-2014,CHF,Swiss Franc,6,Millions,,,167293.5,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2015-Q1,Q1-2015,CHF,Swiss Franc,6,Millions,,,166501.5,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2015-Q2,Q2-2015,CHF,Swiss Franc,6,Millions,,,166509.3,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2015-Q3,Q3-2015,CHF,Swiss Franc,6,Millions,,,167153.2,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2015-Q4,Q4-2015,CHF,Swiss Franc,6,Millions,,,167617.4,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2016-Q1,Q1-2016,CHF,Swiss Franc,6,Millions,,,168324,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2016-Q2,Q2-2016,CHF,Swiss Franc,6,Millions,,,169392.8,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2016-Q3,Q3-2016,CHF,Swiss Franc,6,Millions,,,170193.6,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2016-Q4,Q4-2016,CHF,Swiss Franc,6,Millions,,,169622.3,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2017-Q1,Q1-2017,CHF,Swiss Franc,6,Millions,,,169581.1,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2017-Q2,Q2-2017,CHF,Swiss Franc,6,Millions,,,169753.3,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2017-Q3,Q3-2017,CHF,Swiss Franc,6,Millions,,,171812,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2017-Q4,Q4-2017,CHF,Swiss Franc,6,Millions,,,173566.9,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2018-Q1,Q1-2018,CHF,Swiss Franc,6,Millions,,,175195.7,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2018-Q2,Q2-2018,CHF,Swiss Franc,6,Millions,,,178131.6,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2018-Q3,Q3-2018,CHF,Swiss Franc,6,Millions,,,177886.5,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2018-Q4,Q4-2018,CHF,Swiss Franc,6,Millions,,,178523.1,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2019-Q1,Q1-2019,CHF,Swiss Franc,6,Millions,,,178485.6,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2019-Q2,Q2-2019,CHF,Swiss Franc,6,Millions,,,179086.7,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2019-Q3,Q3-2019,CHF,Swiss Franc,6,Millions,,,179436.6,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2019-Q4,Q4-2019,CHF,Swiss Franc,6,Millions,,,180299,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2020-Q1,Q1-2020,CHF,Swiss Franc,6,Millions,,,177081.6,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2020-Q2,Q2-2020,CHF,Swiss Franc,6,Millions,,,164623.6,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2020-Q3,Q3-2020,CHF,Swiss Franc,6,Millions,,,176467.9,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2020-Q4,Q4-2020,CHF,Swiss Franc,6,Millions,,,177579.2,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2021-Q1,Q1-2021,CHF,Swiss Franc,6,Millions,,,178761.8,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2021-Q2,Q2-2021,CHF,Swiss Franc,6,Millions,,,184910.6,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2021-Q3,Q3-2021,CHF,Swiss Franc,6,Millions,,,188902.7,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2021-Q4,Q4-2021,CHF,Swiss Franc,6,Millions,,,189800.8,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2022-Q1,Q1-2022,CHF,Swiss Franc,6,Millions,,,191993.9,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2022-Q2,Q2-2022,CHF,Swiss Franc,6,Millions,,,195849.5,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2022-Q3,Q3-2022,CHF,Swiss Franc,6,Millions,,,196700.7,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2022-Q4,Q4-2022,CHF,Swiss Franc,6,Millions,,,197095.3,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2023-Q1,Q1-2023,CHF,Swiss Franc,6,Millions,,,198376.1,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2023-Q2,Q2-2023,CHF,Swiss Franc,6,Millions,,,198036.9,,
CHE,Switzerland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2023-Q3,Q3-2023,CHF,Swiss Franc,6,Millions,,,199085,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1998-Q1,Q1-1998,TRY,Turkish Lira,6,Millions,,,15581.4,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1998-Q2,Q2-1998,TRY,Turkish Lira,6,Millions,,,16954.1,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1998-Q3,Q3-1998,TRY,Turkish Lira,6,Millions,,,18847.9,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1998-Q4,Q4-1998,TRY,Turkish Lira,6,Millions,,,20561.3,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1999-Q1,Q1-1999,TRY,Turkish Lira,6,Millions,,,22338.5,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1999-Q2,Q2-1999,TRY,Turkish Lira,6,Millions,,,25209.7,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1999-Q3,Q3-1999,TRY,Turkish Lira,6,Millions,,,27831,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1999-Q4,Q4-1999,TRY,Turkish Lira,6,Millions,,,31995.1,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2000-Q1,Q1-2000,TRY,Turkish Lira,6,Millions,,,38021.5,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2000-Q2,Q2-2000,TRY,Turkish Lira,6,Millions,,,41400.7,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2000-Q3,Q3-2000,TRY,Turkish Lira,6,Millions,,,44490.8,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2000-Q4,Q4-2000,TRY,Turkish Lira,6,Millions,,,47581.2,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2001-Q1,Q1-2001,TRY,Turkish Lira,6,Millions,,,51178.5,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2001-Q2,Q2-2001,TRY,Turkish Lira,6,Millions,,,59240.9,,
